NAME,PLATFORM,YEAR,GENRE,PUBLISHER,GLOBAL_SALES,SALES_TIER
Shin Hayarigami 2,PSV,2016.0,Adventure,Nippon Ichi Software,0.01,3
Ro-Kyu-Bu! Secret Photo Op,PSV,2014.0,Adventure,Kadokawa Games,0.01,3
Caladrius,X360,2013.0,Shooter,Moss,0.01,3
Who Wants to be a Millionaire: 2nd Edition,DS,2008.0,Misc,Ubisoft,0.01,3
Duel Love: Koisuru Otome wa Shouri no Megami,DS,2008.0,Adventure,Namco Bandai Games,0.01,3
Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,2005.0,Misc,N/A,0.01,3
Freekstyle,GBA,2003.0,Racing,Zoo Digital Publishing,0.01,3
Groovin' Blocks,Wii,2009.0,Puzzle,Zoo Games,0.01,3
Tomoyo After: It's a Wonderful Life CS Edition,PS2,2007.0,Adventure,Prototype,0.01,3
Gardening Guide: How to get Green Fingers,DS,2009.0,Misc,Mindscape,0.01,3
Aa Megami-samaa,PS2,2007.0,Adventure,Marvelous Interactive,0.01,3
Bunmei Kaika: Aoiza Ibunroku Saien,PSP,2012.0,Action,FuRyu,0.01,3
Tsukigime Ranko's Longest Day,PS3,2014.0,Action,Namco Bandai Games,0.01,3
Bakumatsu Rock,PSP,2014.0,Action,Marvelous Entertainment,0.01,3
Far East of Eden II: Manji Maru,DS,2006.0,Role-Playing,Hudson Soft,0.01,3
Family Jockey,Wii,2008.0,Sports,Namco Bandai Games,0.01,3
Thunder Alley,GBA,2004.0,Racing,XS Games,0.01,3
Dynasty Warriors: Eiketsuden,PS4,2016.0,Action,Tecmo Koei,0.01,3
Spider-Man: Friend or Foe,PC,2007.0,Action,Activision,0.01,3
Carmageddon: Max Damage,XOne,2016.0,Action,Stainless Games,0.01,3
Nyaruko-San: Nafushigatai Game no You na Mono,PSV,2013.0,Adventure,5pb,0.01,3
New Interpretation Stranger of Sword City,PSV,2016.0,Role-Playing,Experience Inc.,0.01,3
Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,PS2,2007.0,Adventure,Datam Polystar,0.01,3
Victory Spike,PS,1996.0,Sports,Imagineer,0.01,3
Sengoku Basara 2 Heroes,Wii,2007.0,Action,Capcom,0.01,3
Double Sequence: The Q-Virus Invasion,DS,2008.0,Puzzle,Zoo Digital Publishing,0.01,3
Brothers in Arms: Furious 4,X360,,Shooter,N/A,0.01,3
Hi Hi Puffy AmiYumi: The Genie & the Amp,DS,2006.0,Action,D3Publisher,0.01,3
Densetsu no Yuusha no Densetsu: Legendary Saga,PSP,2010.0,Role-Playing,Kadokawa Shoten,0.01,3
Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,PS2,2008.0,Adventure,Marvelous Interactive,0.01,3
Marvel: Ultimate Alliance,PC,2006.0,Role-Playing,Activision,0.01,3
Broken Sword 5: The Serpent's Curse,XOne,2015.0,Adventure,Revolution Software,0.01,3
Shitsuji ga Aruji o Erabu Toki,PSV,2016.0,Adventure,Unknown,0.01,3
Batman: A Telltale Game Series,PS3,2016.0,Adventure,Telltale Games,0.01,3
Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,PSP,2010.0,Adventure,Idea Factory,0.01,3
Kao the Kangaroo,GBA,2001.0,Platform,Titus,0.01,3
Builder's Block,PS,1999.0,Strategy,EON Digital Entertainment,0.01,3
Seisou no Amazones,3DS,2013.0,Role-Playing,Arc System Works,0.01,3
Phantasy Star Online 2 Episode 4: Deluxe Package,PSV,2017.0,Role-Playing,Sega,0.01,3
F.E.A.R. Perseus Mandate,PC,2007.0,Shooter,Vivendi Games,0.01,3
Mahjong Taikai IV,PS3,2006.0,Misc,Tecmo Koei,0.01,3
Valentino Rossi: The Game,PC,2016.0,Racing,Namco Bandai Games,0.01,3
FlatOut: Ultimate Carnage,PC,2008.0,Racing,Empire Interactive,0.01,3
Agarest Senki: Re-appearance,PS3,,Role-Playing,Idea Factory,0.01,3
Ultraman Fighting Evolution 0,PSP,2006.0,Fighting,Banpresto,0.01,3
Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box,DS,2009.0,Simulation,Konami Digital Entertainment,0.01,3
Aquaman: Battle for Atlantis,GC,2003.0,Action,TDK Mediactive,0.01,3
Strider (2014),PS3,2014.0,Platform,Capcom,0.01,3
Jinsei Game Q DS: Shouwa no Dekigoto,DS,2007.0,Misc,Takara Tomy,0.01,3
The Book of Unwritten Tales 2,WiiU,2016.0,Adventure,Nordic Games,0.01,3
Doraemon Wii: Himitsu Douguou Ketteisen!,Wii,2007.0,Misc,Sega,0.01,3
Goku Makaimura Kai,PSP,2007.0,Platform,Capcom,0.01,3
No Fate! Only the Power of Will,X360,2010.0,Adventure,Alchemist,0.01,3
Conflict: Denied Ops,PC,2008.0,Shooter,Eidos Interactive,0.01,3
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,PS3,2009.0,Role-Playing,Nippon Ichi Software,0.01,3
Championship Manager 2010,PC,2009.0,Sports,Eidos Interactive,0.01,3
Simple DS Series Vol. 41: The Bakudan Shori-Han,DS,2008.0,Action,D3Publisher,0.01,3
Paragon,PS4,2016.0,Action,Epic Games,0.01,3
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,PS2,2008.0,Misc,Naxat Soft,0.01,3
"Hanayaka Kana, Ware ga Ichizoku",PSP,2010.0,Adventure,Idea Factory,0.01,3
Mamoru-kun wa Norowarete Shimatta!,X360,2009.0,Shooter,G.Rev,0.01,3
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,PSP,2010.0,Strategy,System Soft,0.01,3
Myself; Yourself,PS2,2007.0,Adventure,Yeti,0.01,3
Kurogane Kaikitan,PSV,2015.0,Adventure,Minato Station,0.01,3
Starry ? Sky: After Autumn,PSP,2011.0,Misc,Aqua Plus,0.01,3
Dokuro,PSV,2012.0,Action,GungHo,0.01,3
Slide Adventure: Mag Kid,DS,2007.0,Action,Nintendo,0.01,3
Smuggler's Run,GBA,2002.0,Racing,Rebellion,0.01,3
The Humans: Meet the Ancestors!,DS,2009.0,Puzzle,Deep Silver,0.01,3
Chaos;Head Noah,PSV,2014.0,Adventure,5pb,0.01,3
Battlestations: Midway,PC,2007.0,Strategy,Eidos Interactive,0.01,3
Farming Simulator 15 Expansion Pack,PC,2015.0,Action,Focus Home Interactive,0.01,3
Jan Sangoku Musou,PS2,2006.0,Misc,Tecmo Koei,0.01,3
Assetto Corsa,XOne,2016.0,Racing,505 Games,0.01,3
Kono Aozora ni Yakusoku o: Melody of the Sun and Sea,PS2,2007.0,Adventure,Alchemist,0.01,3
Monster Bomber,DS,2006.0,Puzzle,505 Games,0.01,3
Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis,PS2,2009.0,Misc,Tecmo Koei,0.01,3
Fatal Fury: Battle Archives Volume 1 (JP sales),PS2,2006.0,Fighting,Ignition Entertainment,0.01,3
CT Special Forces 2: Back in the Trenches,GBA,2003.0,Shooter,LSP Games,0.01,3
Kamaitachi no Yoru 2: Tokubetsu Hen,PSP,2006.0,Adventure,ChunSoft,0.01,3
The Chronicles of Riddick: Assault on Dark Athena,PC,2009.0,Shooter,Vivendi Games,0.01,3
The Ultimate Battle of the Sexes,Wii,2010.0,Misc,DTP Entertainment,0.01,3
Root Double: Before Crime After Days,X360,2012.0,Action,Yeti,0.01,3
War for the Overworld,PC,2015.0,Strategy,Unknown,0.01,3
TimeShift,PC,2007.0,Shooter,Vivendi Games,0.01,3
ef - a fairy tale of the two.,PS2,2010.0,Adventure,Comfort,0.01,3
The Train Giant,PC,2012.0,Strategy,Ascaron Entertainment,0.01,3
Sangoku Koi Senki: Omoide Gaeshi - CS Edition,PSV,2016.0,Adventure,Prototype,0.01,3
FairlyLife: MiracleDays,PSP,2010.0,Adventure,Piacci,0.01,3
Surf's Up,GC,2007.0,Sports,Ubisoft,0.01,3
Jambo! Safari Animal Rescue,DS,2009.0,Simulation,Sega,0.01,3
Death Connection Portable,PSP,2011.0,Adventure,Idea Factory,0.01,3
Rainbow Islands: Revolution,PSP,2005.0,Action,Rising Star Games,0.01,3
Legend of Kay Anniversary,WiiU,2015.0,Action,Nordic Games,0.01,3
Rakushou! Pachi-Slot Sengen 4,PS2,2006.0,Misc,Tecmo Koei,0.01,3
Nitroplus Blasterz: Heroines Infinite Duel,PS3,2015.0,Fighting,Nitroplus,0.01,3
Moe Moe 2-Ji Daisenryaku 2,PSP,2010.0,Strategy,System Soft,0.01,3
Tsuyo Kiss 3 Portable,PSP,2012.0,Action,NetRevo,0.01,3
Fireman Sam: Action Stations,DS,2013.0,Action,Avanquest Software,0.01,3
Tetris Ultimate,PSV,2014.0,Puzzle,Ubisoft,0.01,3
Durarara!! Relay,PSV,2015.0,Action,Kadokawa Games,0.01,3
Moto Racer Advance,GBA,2002.0,Racing,Ubisoft,0.01,3
Duel Masters: Shadow of the Code,GBA,2004.0,Misc,Atari,0.01,3
Full Auto 2: Battlelines,PSP,2007.0,Racing,Sega,0.01,3
Freaky Flyers,GC,,Racing,Unknown,0.01,3
Army Men: Air Combat - The Elite Missions,GC,2003.0,Shooter,3DO,0.01,3
Rally Championship,GC,2003.0,Racing,SCi,0.01,3
Happy Dance Collection,Wii,2008.0,Misc,Namco Bandai Games,0.01,3
Space Hulk,PSV,2015.0,Strategy,Funbox Media,0.01,3
Fuun Shinsengumi Bakumatsuden Portable,PSP,2009.0,Action,From Software,0.01,3
Musou Tourou,PSP,2009.0,Strategy,Nippon Ichi Software,0.01,3
Really? Really! DS,DS,2009.0,Adventure,Kadokawa Shoten,0.01,3
Gakuen Hetalia,DS,2012.0,Adventure,Idea Factory,0.01,3
Daiya no Kuni no Alice: Wonderful Mirror World,PSP,2013.0,Adventure,Quinrose,0.01,3
Touch Detective 3: Does Funghi Dream of Bananas?,3DS,2014.0,Adventure,Success,0.01,3
Dungeon Explorer: Warriors of Ancient Arts,PSP,2007.0,Role-Playing,Rising Star Games,0.01,3
Period Cube: Torikago no Amadeus,PSV,2016.0,Action,Idea Factory,0.01,3
Tringo,GBA,2006.0,Puzzle,Liquid Games,0.01,3
Jam Sessions: Sing and Play Guitar (jp sales),DS,2007.0,Misc,Ubisoft,0.01,3
Binary Star,PSV,2014.0,Adventure,Idea Factory,0.01,3
MXGP 2,PC,2016.0,Racing,Milestone S.r.l.,0.01,3
Professional Farmer 2016,PSV,2015.0,Action,Namco Bandai Games,0.01,3
RalliSport Challenge(JP sales),XB,2002.0,Racing,Microsoft Game Studios,0.01,3
Dragon Quest X: All in One Package,WiiU,2015.0,Role-Playing,Square Enix,0.01,3
Inversion,PC,,Shooter,Namco Bandai Games,0.01,3
Wedding Planner: Dream Weddings Guaranteed,DS,2010.0,Simulation,DTP Entertainment,0.01,3
Element Hunter,DS,2009.0,Role-Playing,Namco Bandai Games,0.01,3
Ultraman Fighting Evolution 3,PS2,2004.0,Fighting,Banpresto,0.01,3
Rondo of Swords (jp sales),DS,2007.0,Role-Playing,Success,0.01,3
The Eye of Judgment: Legends,PSP,2010.0,Strategy,Sony Computer Entertainment,0.01,3
Chaos;Child,PS4,2015.0,Adventure,5pb,0.01,3
Greg Hastings' Tournament Paintball Max'd,PS2,2006.0,Shooter,Activision,0.01,3
Whac-A-Mole,GBA,2005.0,Puzzle,Zoo Digital Publishing,0.01,3
Nakayoshi All-Stars: Mezase Gakuen Idol,DS,2008.0,Misc,Creative Core,0.01,3
Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,PSP,2009.0,Adventure,CyberFront,0.01,3
Fullmetal Alchemist: Prince of the Dawn,Wii,2009.0,Adventure,Square Enix,0.01,3
Command & Conquer Renegade,PC,2002.0,Shooter,Electronic Arts,0.01,3
Grooverider: Slot Car Thunder,GC,2003.0,Racing,Encore,0.01,3
H2O+: Footprints in the Sand,PS2,2008.0,Adventure,Kadokawa Shoten,0.01,3
Fashionable Puppy: Oshare na Koinu DS,DS,2007.0,Simulation,MTO,0.01,3
Sekirei: Mirai Kara no Okurimono,PS2,2009.0,Adventure,Alchemist,0.01,3
Cities: Skylines Snowfall,PC,2016.0,Simulation,Paradox Development,0.01,3
Ultimate Board Game Collection,PS2,2006.0,Misc,Xplosiv,0.01,3
Dinotopia: The Sunstone Odyssey,XB,2003.0,Action,TDK Mediactive,0.01,3
Idol Janshi Suchie-Pai IV,PS2,2007.0,Misc,Jaleco,0.01,3
Dungeons & Dragons: Neverwinter Nights - Complete,PC,2011.0,Misc,Atari,0.01,3
Natsuzora no Monologue,PSP,2013.0,Adventure,Otomate,0.01,3
Kenka Banchou Portable,PSP,2009.0,Action,Spike,0.01,3
World Snooker Challenge 2005,PSP,2005.0,Sports,Sega,0.01,3
Juiced 2: Hot Import Nights,PC,2007.0,Racing,THQ,0.01,3
G1 Jockey 4 2008,PS3,2008.0,Sports,Tecmo Koei,0.01,3
Monster Jam,PC,2007.0,Racing,Activision,0.01,3
Icewind Dale II,PC,2002.0,Role-Playing,Interplay,0.01,3
The Amazing Spider-Man (DS & Mobile Versions),PSP,2009.0,Action,Eidos Interactive,0.01,3
Mario vs. Donkey Kong: Tipping Stars,WiiU,2015.0,Puzzle,Nintendo,0.01,3
Ishin Renka: Ryouma Gaiden,PSP,2010.0,Adventure,D3Publisher,0.01,3
NHL 2K7,XB,2006.0,Sports,Take-Two Interactive,0.01,3
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,2013.0,Adventure,Idea Factory,0.01,3
Act of Aggression,PC,2015.0,Strategy,Focus Home Interactive,0.01,3
Powerdrome,XB,2004.0,Racing,Evolved Games,0.01,3
Fallout Anthology,PC,2015.0,Action,Bethesda Softworks,0.01,3
Tropico 3: Gold Edition,PC,2010.0,Strategy,Kalypso Media,0.01,3
Survivor,Wii,2010.0,Adventure,Valcon Games,0.01,3
Hakuouki: Shinsengumi Kitan,PS3,,Adventure,Unknown,0.01,3
Dance with Devils,PSV,2016.0,Action,N/A,0.01,3
Wand of Fortune,PS2,2009.0,Adventure,Idea Factory,0.01,3
Arabians Lost: The Engagement on Desert,PSP,2012.0,Adventure,Quinrose,0.01,3
Gobliiins 4,PC,2009.0,Adventure,Kalypso Media,0.01,3
S.Y.K: Shinsetsu Saiyuuki Portable,PSP,2010.0,Adventure,Idea Factory,0.01,3
"Crouching Tiger, Hidden Dragon",XB,2003.0,Action,Ubisoft,0.01,3
Meru Purana,PS,1996.0,Strategy,Gust,0.01,3
Cross Edge Dash,X360,2009.0,Role-Playing,Compile Heart,0.01,3
Colin McRae Rally 04,PC,2004.0,Racing,Codemasters,0.01,3
Super Bubble Pop,XB,2002.0,Puzzle,Jaleco,0.01,3
Fullmetal Alchemist: Trading Card Game,DS,2007.0,Misc,Destineer,0.01,3
Luxor: Pharaoh's Challenge,DS,2007.0,Puzzle,Funsta,0.01,3
Grand Prix Legends,PC,1997.0,Racing,Vivendi Games,0.01,3
Fate/kaleid liner Prisma Illya,3DS,2014.0,Action,Kadokawa Games,0.01,3
Hoshigami: Ruining Blue Earth Remix,DS,2007.0,Role-Playing,505 Games,0.01,3
Akatsuki no Amaneka to Aoi Kyojin,PSP,2010.0,Strategy,CyberFront,0.01,3
Pilot Academy,PSP,2006.0,Simulation,Rising Star Games,0.01,3
Poker for Dummies,PC,2008.0,Misc,Electronic Arts,0.01,3
John Daly's ProStroke Golf,X360,2010.0,Sports,O-Games,0.01,3
TrackMania Turbo,PC,2016.0,Action,Ubisoft,0.01,3
Darkened Skye,GC,2002.0,Adventure,TDK Mediactive,0.01,3
Sakura-Sou no Pet na Kanojo,PSV,2013.0,Adventure,Kadokawa Games,0.01,3
WSC REAL 09: World Snooker Championship,X360,2009.0,Sports,Deep Silver,0.01,3
World Snooker Championship 2007,X360,2007.0,Sports,Sega,0.01,3
Handball 16,X360,2015.0,Sports,Bigben Interactive,0.01,3
Wand of Fortune: Mirai e no Prologue,PS2,2010.0,Adventure,Idea Factory,0.01,3
Alone in the Dark,PC,2008.0,Adventure,Atari,0.01,3
Nova Usagi no Game de Ryuugaku!? DS,DS,2007.0,Misc,Konami Digital Entertainment,0.01,3
LMA Manager 2007,X360,2006.0,Sports,Codemasters,0.01,3
San-X: Chara Sagashi Land,DS,2007.0,Action,MTO,0.01,3
Heart no Kuni no Alice,PSP,2009.0,Adventure,Prototype,0.01,3
Petz: Hamsterz Life 2,GBA,2007.0,Misc,Ubisoft,0.01,3
The Technomancer,PC,2016.0,Role-Playing,Focus Home Interactive,0.01,3
Pro Evolution Soccer 2010,PC,2009.0,Sports,Konami Digital Entertainment,0.01,3
Memories Off,PSP,2008.0,Adventure,5pb,0.01,3
Tenchu San Portable,PSP,2009.0,Action,From Software,0.01,3
Ratchet & Clank: Full Frontal Assault,PSV,2012.0,Adventure,Sony Computer Entertainment,0.01,3
Vitamin X,PS2,2007.0,Adventure,D3Publisher,0.01,3
The Wild West,DS,2007.0,Action,Majesco Entertainment,0.01,3
The Amazing Spider-Man 2 (2014),PC,2014.0,Action,Activision,0.01,3
Saint Seiya Omega: Ultimate Cosmo,PSP,2012.0,Fighting,Namco Bandai Games,0.01,3
Sega Rally Revo,PC,2007.0,Racing,Sega,0.01,3
"Element Girl: Love, Fashion and Friends",DS,2008.0,Adventure,DTP Entertainment,0.01,3
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",PS3,2014.0,Fighting,Namco Bandai Games,0.01,3
Teenage Mutant Ninja Turtles (3DS),3DS,2013.0,Action,Activision,0.01,3
Time Leap,X360,2009.0,Adventure,Prototype,0.01,3
The Godfather (JP sales),X360,2006.0,Action,Electronic Arts,0.01,3
thinkSMART: Chess for Kids,DS,2011.0,Misc,Mentor Interactive,0.01,3
World Heroes Anthology,PS2,2007.0,Fighting,Ignition Entertainment,0.01,3
Chaos;Child,PS3,2015.0,Adventure,5pb,0.01,3
th!nk Logic Trainer,Wii,2009.0,Puzzle,Conspiracy Entertainment,0.01,3
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",DS,2009.0,Sports,Konami Digital Entertainment,0.01,3
Routes PE,PS2,2007.0,Adventure,Aqua Plus,0.01,3
Winning Eleven: Pro Evolution Soccer 2007,PC,2006.0,Sports,Konami Digital Entertainment,0.01,3
Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,DS,2009.0,Adventure,D3Publisher,0.01,3
Railfan,PS3,2006.0,Simulation,Ongakukan,0.01,3
SoniPro,3DS,2014.0,Adventure,imageepoch Inc.,0.01,3
Real Crimes: The Unicorn Killer,DS,2011.0,Puzzle,Unknown,0.01,3
Akatsuki no Goei Trinity,PSP,2012.0,Adventure,5pb,0.01,3
ESPN NBA 2Night 2002,XB,2002.0,Sports,Konami Digital Entertainment,0.01,3
Virtua Quest,GC,,Role-Playing,Unknown,0.01,3
Aladdin Magic Racer,Wii,2011.0,Racing,Big Ben Interactive,0.01,3
Goat Simulator,XOne,2016.0,Simulation,Koch Media,0.01,3
Golden Time: Vivid Memories,PSV,2014.0,Adventure,ASCII Media Works,0.01,3
Kamigami no Asobi InFinite,PSV,2016.0,Adventure,Broccoli,0.01,3
Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,PSP,2009.0,Adventure,CyberFront,0.01,3
Clive Barker's Jericho,PC,2007.0,Shooter,Codemasters,0.01,3
Tenjin Ranman: Happy GO Lucky!!,PSP,2010.0,Adventure,Russel,0.01,3
Getsuei Gakuen: kou,PSV,2013.0,Adventure,Arc System Works,0.01,3
Worms 2,PC,1997.0,Strategy,Microprose,0.01,3
The Cages: Pro Style Batting Practice,Wii,2010.0,Sports,Konami Digital Entertainment,0.01,3
Brothers Conflict: Precious Baby,PSV,2017.0,Action,Idea Factory,0.01,3
Shin Sangoku Musou 4 Special,X360,2005.0,Action,Tecmo Koei,0.01,3
Bullet Soul: Tama Tamashii,X360,2011.0,Shooter,5pb,0.01,3
G1 Jockey 4 2007,PS2,2007.0,Sports,Tecmo Koei,0.01,3
Colin McRae Rally 2005 plus,PSP,2005.0,Racing,Codemasters,0.01,3
Heart no Kuni no Alice: Wonderful Twin World,PSP,2014.0,Adventure,Quinrose,0.01,3
Madagascar: Escape 2 Africa,PC,2008.0,Action,Activision,0.01,3
Wade Hixton's Counter Punch,GBA,2004.0,Sports,"Destination Software, Inc",0.01,3
Junjou Romanchika: Koi no Doki Doki Daisakusen,PS2,2008.0,Adventure,Marvelous Interactive,0.01,3
Legacy of Kain: Defiance,PC,2003.0,Action,Eidos Interactive,0.01,3
Assassin's Creed Chronicles,XOne,2016.0,Action,Ubisoft,0.01,3
King's Bounty: Armored Princess,PC,2009.0,Role-Playing,1C Company,0.01,3
Hyperdimension Neptunia mk2,PS3,2011.0,Action,Nippon Ichi Software,0.01,3
Shin Koihime Musou: Otome Taisen * Sangokushi Engi,PS3,2014.0,Adventure,Views,0.01,3
Rugby League Live 3,XOne,2015.0,Action,Tru Blu Entertainment,0.01,3
Winx Club: Saving Alfea,3DS,2014.0,Action,Namco Bandai Games,0.01,3
Heart no Kuni no Alice,PS2,2008.0,Adventure,Prototype,0.01,3
Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,PS2,2007.0,Fighting,Capcom,0.01,3
Art Academy: Home Studio,WiiU,2015.0,Misc,Nintendo,0.01,3
Juggler DS,DS,2008.0,Misc,Commseed,0.01,3
Katekyoo Hitman Reborn! Kindan no Yami no Delta,Wii,2008.0,Action,Marvelous Interactive,0.01,3
Rugby World Cup 2015,PC,2015.0,Sports,Ubisoft,0.01,3
"Horse Life 4: My Horse, My Friend, My Champion",3DS,2015.0,Action,Unknown,0.01,3
Razor Freestyle Scooter,GBA,2001.0,Sports,Ubisoft,0.01,3
Outdoors Unleashed: Alaska 3D,3DS,2011.0,Sports,Mastiff,0.01,3
Vitamin Y,DS,2008.0,Adventure,D3Publisher,0.01,3
Egg Mania: Eggstreme Madness,GC,2002.0,Puzzle,Kemco,0.01,3
Help Wanted: 50 Wacky Jobs (jp sales),Wii,2008.0,Simulation,Hudson Soft,0.01,3
Magicians Academy,PS2,2007.0,Role-Playing,Enterbrain,0.01,3
Memories Off #5: Togireta Film,PSP,2009.0,Adventure,5pb,0.01,3
Exstetra,3DS,2013.0,Role-Playing,FuRyu,0.01,3
Lucian Bee's: Resurrection Supernova,PS2,2009.0,Adventure,5pb,0.01,3
Amnesia Later,PSV,2014.0,Misc,Idea Factory,0.01,3
MotoGP 15,X360,2015.0,Racing,Milestone S.r.l.,0.01,3
Azure Striker Gunvolt: Striker Pack,3DS,2016.0,Action,Inti Creates,0.01,3
Captain Rainbow,Wii,2008.0,Adventure,Nintendo,0.01,3
Total War Attila: Tyrants & Kings,PC,2016.0,Strategy,Koch Media,0.01,3
Space Raiders,GC,2003.0,Shooter,Taito,0.01,3
DoDonPachi Daifukkatsu: Black Label,X360,2011.0,Shooter,Cave,0.01,3
"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki",PSV,2015.0,Action,Idea Factory,0.01,3
Ishin no Arashi: Shippuu Ryuumeden,DS,2010.0,Strategy,Tecmo Koei,0.01,3
Agatha Christie: Peril at End House,PC,2009.0,Adventure,JoWood Productions,0.01,3
Muv-Luv Alternative,PS3,2012.0,Simulation,5pb,0.01,3
Dengeki Gakuen RPG: Cross of Venus Special,DS,2011.0,Role-Playing,ASCII Media Works,0.01,3
Dragon Ball Z for Kinect,X360,2012.0,Fighting,Namco Bandai Games,0.01,3
Hospital Tycoon,PC,2007.0,Strategy,Codemasters,0.01,3
Smart Boy's Winter Wonderland,DS,2008.0,Misc,UFO Interactive,0.01,3
Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,PSP,2012.0,Action,Broccoli,0.01,3
Case Closed: One Truth Prevails,Wii,2007.0,Adventure,Nobilis,0.01,3
Slotter Mania P: Tetsuya Shinjuku vs Ueno,PSP,2010.0,Misc,Dorart,0.01,3
Bomberman,Wii,2008.0,Puzzle,Hudson Entertainment,0.01,3
Micro Machines V4,PS2,2006.0,Racing,Codemasters,0.01,3
SBK Superbike World Championship,PSP,2008.0,Racing,Black Bean Games,0.01,3
Summer Athletics,PC,2008.0,Sports,DTP Entertainment,0.01,3
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,PS2,2008.0,Misc,Paon,0.01,3
The Smurfs,3DS,,Action,Unknown,0.01,3
Legends of Oz: Dorothy's Return,3DS,2014.0,Puzzle,N/A,0.01,3
Unending Bloody Call,PSP,2012.0,Action,Asgard,0.01,3
Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna,PSP,2011.0,Strategy,System Soft,0.01,3
Snood 2: On Vacation,GBA,2005.0,Puzzle,Zoo Digital Publishing,0.01,3
The Land Before Time: Into the Mysterious Beyond,GBA,2006.0,Platform,Game Factory,0.01,3
Irotoridori no Sekai: World's End Re-Birth,PSV,2015.0,Action,HuneX,0.01,3
Satomi Hakkenden: Hachi Tamanoki,PSP,2014.0,Adventure,Quinrose,0.01,3
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PC,2010.0,Shooter,Activision,0.01,3
Naraku no Shiro,PS2,2008.0,Adventure,Nippon Ichi Software,0.01,3
Shinigami to Shoujo,PSP,2011.0,Adventure,Takuyo,0.01,3
Mystereet,PS2,2006.0,Adventure,Yeti,0.01,3
Rabbids Invasion: The Interactive TV Show,XOne,2014.0,Misc,Ubisoft,0.01,3
Samurai Shodown: Warrios Rage,PS,1999.0,Fighting,SNK,0.01,3
Romeo Vs. Juliet,PSP,2013.0,Adventure,Quinrose,0.01,3
The Rise of the Argonauts,PC,2008.0,Role-Playing,Codemasters,0.01,3
Trine,PC,2009.0,Action,Nobilis,0.01,3
Palais de Reine,PS2,2007.0,Strategy,Interchannel-Holon,0.01,3
Pony Friends 2,PC,2009.0,Simulation,Eidos Interactive,0.01,3
Balloon Pop 2,3DS,2012.0,Puzzle,UFO Interactive,0.01,3
Deal or No Deal,PC,2006.0,Misc,Focus Home Interactive,0.01,3
National Geographic Panda (JP sales),DS,2008.0,Simulation,Ubisoft,0.01,3
Knights in the Nightmare: DHE Series Special Pack,DS,2008.0,Role-Playing,Sting,0.01,3
DJ Max Technika Tune,PSV,2012.0,Misc,CyberFront,0.01,3
Teenage Mutant Ninja Turtles,Wii,2007.0,Action,Konami Digital Entertainment,0.01,3
Crossroad Crisis,PS,2000.0,Puzzle,Success,0.01,3
Bakumatsu Rock: Ultra Soul,PSP,2014.0,Misc,Marvelous Interactive,0.01,3
Tengai Makyo: Dai Yon no Mokushiroku,PSP,2006.0,Role-Playing,Hudson Soft,0.01,3
Akatsuki no Goei Trinity,PS3,2012.0,Adventure,5pb,0.01,3
Karnaaj Rally,GBA,2003.0,Racing,Jaleco,0.01,3
Style Book: Cinnamoroll,DS,2006.0,Misc,Namco Bandai Games,0.01,3
Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,PS2,2008.0,Adventure,Russel,0.01,3
Blazer Drive,DS,2008.0,Role-Playing,Sega,0.01,3
Onigokko! Portable,PSP,2013.0,Adventure,Alchemist,0.01,3
Hoshizora no Comic Garden,DS,2008.0,Adventure,D3Publisher,0.01,3
Kiniro no Corda 3,3DS,2015.0,Adventure,Tecmo Koei,0.01,3
Hirameki Action: Chibikko Wagyan no Daiki na Bouken,DS,2009.0,Action,Namco Bandai Games,0.01,3
Sébastien Loeb Rally Evo,XOne,2016.0,Racing,Milestone S.r.l,0.01,3
Hitman (2016),XOne,2016.0,Action,Square Enix,0.01,3
STORM: Frontline Nation,PC,2011.0,Strategy,Unknown,0.01,3
Metal Gear Solid HD Edition,X360,2011.0,Action,Konami Digital Entertainment,0.01,3
